title,address,companyTitle,educational,workExperience,salary,companyNature,companyStatus,companyPeople,type,workTag,salaryMonth,companyTags,hrWork,hrName,companyAvatar,detailUrl,companyUrl,dist,createTime
计算机及网络管理,上海,上海寰球工程有限公司,本科,不限,7K-9K,民营公司,已上市,5000-10000人,大数据,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
计算机管理,杭州,杭州深度会计师事务所有限公司,本科,不限,3K-5K,民营公司,已上市,1000-5000人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机网络助理结算零基础,深圳,深圳市天星一路科技有限公司,大专,不限,5K-8K,合资,C轮,150-500人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
6K计算机专员（接受应届生）,深圳,深圳市易德智贤科技有限公司,大专,不限,5K-7K,合资,C轮,1000-5000人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机运维,贵阳,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-12K,民营公司,已上市,150-500人,大数据,公积金、年底双薪、餐补,15薪,,,,,,,,2026-04-08 09:12:38
计算机运维,南昌,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-14K,民营公司,不需要融资,150-500人,大数据,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
计算机软件工程师,南京,卜蜂（中国）生物科技有限公司,本科,不限,7K-14K,上市公司,不需要融资,少于50人,大数据,公积金、年底双薪、股票期权,12薪,,,,,,,,2026-04-08 09:12:38
产品交付工程师(计算机方向）,上海,上海柏飞电子科技有限公司,大专,3-5年,8K-15K,上市公司,已上市,500-1000人,大数据,公积金、年底双薪、餐补,14薪,,,,,,,,2026-04-08 09:12:38
Linux系统开发工程师(计算机）,上海,上海柏飞电子科技有限公司,本科,1-3年,8K-15K,上市公司,C轮,150-500人,开发工程师,公积金、年底双薪、员工旅游,15薪,,,,,,,,2026-04-08 09:12:38
计算机专业 实习生 毕业留用,广州,科控工业自动化设备（上海）有限公司,本科,不限,4K-5K,国企,天使轮,150-500人,大数据,公积金、年底双薪、股票期权,16薪,,,,,,,,2026-04-08 09:12:38
计算机专业 应届本科毕业生,上海,科控工业自动化设备（上海）有限公司,本科,不限,10K-12K,民营公司,不需要融资,500-1000人,大数据,公积金、年底双薪、股票期权,15薪,,,,,,,,2026-04-08 09:12:38
计算机软件编程助理,合肥,安徽雅云晖智能科技有限公司,大专,不限,4K-6K,民营公司,B轮,1000-5000人,大数据,公积金、年底双薪、定期体检,12薪,,,,,,,,2026-04-08 09:12:38
计算机教师,南京,南京视觉艺术职业学院,硕士,10年以上,10K-15K,国企,C轮,500-1000人,大数据,公积金、年底双薪、员工旅游,12薪,,,,,,,,2026-04-08 09:12:38
管理实习生（ 计算机方向）,烟台,安波福电气系统有限公司,本科,不限,7K-8K,上市公司,已上市,50-150人,大数据,公积金、年底双薪、股票期权,13薪,,,,,,,,2026-04-08 09:12:38
计算机操作员实习生,成都,成都韦伯米塔科技有限公司,不限,在校/应届,1K-2K,民营公司,A轮,150-500人,大数据,公积金、年底双薪、股票期权,12薪,,,,,,,,2026-04-08 09:12:38
计算机及网络管理,上海,上海寰球工程有限公司,本科,不限,7K-9K,上市公司,D轮及以上,150-500人,大数据,公积金、年底双薪、定期体检,12薪,,,,,,,,2026-04-08 09:12:38
计算机管理,杭州,杭州深度会计师事务所有限公司,本科,不限,3K-5K,民营公司,不需要融资,50-150人,大数据,公积金、年底双薪、股票期权,14薪,,,,,,,,2026-04-08 09:12:38
计算机网络助理结算零基础,深圳,深圳市天星一路科技有限公司,大专,不限,5K-8K,外资(非欧美),已上市,500-1000人,大数据,公积金、年底双薪、员工旅游,15薪,,,,,,,,2026-04-08 09:12:38
6K计算机专员（接受应届生）,深圳,深圳市易德智贤科技有限公司,大专,不限,5K-7K,上市公司,不需要融资,50-150人,大数据,公积金、年底双薪、餐补,15薪,,,,,,,,2026-04-08 09:12:38
计算机运维,贵阳,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-12K,上市公司,不需要融资,50-150人,大数据,公积金、年底双薪、员工旅游,12薪,,,,,,,,2026-04-08 09:12:38
计算机运维,南昌,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-14K,民营公司,不需要融资,1000-5000人,大数据,公积金、年底双薪、员工旅游,14薪,,,,,,,,2026-04-08 09:12:38
计算机软件工程师,南京,卜蜂（中国）生物科技有限公司,本科,不限,7K-14K,合资,C轮,1000-5000人,大数据,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
产品交付工程师(计算机方向）,上海,上海柏飞电子科技有限公司,大专,3-5年,8K-15K,民营公司,未融资,5000-10000人,大数据,公积金、年底双薪、弹性工作,16薪,,,,,,,,2026-04-08 09:12:38
Linux系统开发工程师(计算机）,上海,上海柏飞电子科技有限公司,本科,1-3年,8K-15K,民营公司,天使轮,150-500人,开发工程师,公积金、年底双薪、餐补,15薪,,,,,,,,2026-04-08 09:12:38
计算机专业 实习生 毕业留用,广州,科控工业自动化设备（上海）有限公司,本科,不限,4K-5K,上市公司,D轮及以上,500-1000人,大数据,公积金、年底双薪、定期体检,12薪,,,,,,,,2026-04-08 09:12:38
计算机专业 应届本科毕业生,上海,科控工业自动化设备（上海）有限公司,本科,不限,10K-12K,民营公司,不需要融资,少于50人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机软件编程助理,合肥,安徽雅云晖智能科技有限公司,大专,不限,4K-6K,国企,A轮,50-150人,大数据,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
计算机教师,南京,南京视觉艺术职业学院,硕士,10年以上,10K-15K,外资(欧美),不需要融资,50-150人,大数据,公积金、年底双薪、定期体检,15薪,,,,,,,,2026-04-08 09:12:38
管理实习生（ 计算机方向）,烟台,安波福电气系统有限公司,本科,不限,7K-8K,事业单位,已上市,50-150人,大数据,公积金、年底双薪、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
计算机操作员实习生,成都,成都韦伯米塔科技有限公司,不限,在校/应届,1K-2K,外资(欧美),A轮,50-150人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机及网络管理,上海,上海寰球工程有限公司,本科,不限,7K-9K,合资,已上市,50-150人,大数据,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
计算机管理,杭州,杭州深度会计师事务所有限公司,本科,不限,3K-5K,上市公司,C轮,50-150人,大数据,公积金、年底双薪、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
计算机网络助理结算零基础,深圳,深圳市天星一路科技有限公司,大专,不限,5K-8K,外资(欧美),C轮,150-500人,大数据,公积金、年底双薪、餐补,12薪,,,,,,,,2026-04-08 09:12:38
6K计算机专员（接受应届生）,深圳,深圳市易德智贤科技有限公司,大专,不限,5K-7K,事业单位,已上市,1000-5000人,大数据,公积金、年底双薪、餐补,14薪,,,,,,,,2026-04-08 09:12:38
计算机运维,贵阳,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-12K,民营公司,已上市,1000-5000人,大数据,公积金、年底双薪、餐补,12薪,,,,,,,,2026-04-08 09:12:38
计算机运维,南昌,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-14K,民营公司,C轮,500-1000人,大数据,公积金、年底双薪、弹性工作,14薪,,,,,,,,2026-04-08 09:12:38
计算机软件工程师,南京,卜蜂（中国）生物科技有限公司,本科,不限,7K-14K,民营公司,不需要融资,500-1000人,大数据,公积金、年底双薪、弹性工作,14薪,,,,,,,,2026-04-08 09:12:38
产品交付工程师(计算机方向）,上海,上海柏飞电子科技有限公司,大专,3-5年,8K-15K,国企,已上市,150-500人,大数据,公积金、年底双薪、餐补,14薪,,,,,,,,2026-04-08 09:12:38
Linux系统开发工程师(计算机）,上海,上海柏飞电子科技有限公司,本科,1-3年,8K-15K,事业单位,天使轮,1000-5000人,开发工程师,公积金、年底双薪、餐补,12薪,,,,,,,,2026-04-08 09:12:38
计算机专业 实习生 毕业留用,广州,科控工业自动化设备（上海）有限公司,本科,不限,4K-5K,民营公司,已上市,1000-5000人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机专业 应届本科毕业生,上海,科控工业自动化设备（上海）有限公司,本科,不限,10K-12K,民营公司,已上市,150-500人,大数据,公积金、年底双薪、股票期权,13薪,,,,,,,,2026-04-08 09:12:38
计算机软件编程助理,合肥,安徽雅云晖智能科技有限公司,大专,不限,4K-6K,上市公司,已上市,500-1000人,大数据,公积金、年底双薪、员工旅游,12薪,,,,,,,,2026-04-08 09:12:38
计算机教师,南京,南京视觉艺术职业学院,硕士,10年以上,10K-15K,创业公司,已上市,500-1000人,大数据,公积金、年底双薪、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
管理实习生（ 计算机方向）,烟台,安波福电气系统有限公司,本科,不限,7K-8K,上市公司,未融资,50-150人,大数据,公积金、年底双薪、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
计算机操作员实习生,成都,成都韦伯米塔科技有限公司,不限,在校/应届,1K-2K,国企,不需要融资,1000-5000人,大数据,公积金、年底双薪、餐补,14薪,,,,,,,,2026-04-08 09:12:38
计算机及网络管理,上海,上海寰球工程有限公司,本科,不限,7K-9K,民营公司,A轮,500-1000人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机管理,杭州,杭州深度会计师事务所有限公司,本科,不限,3K-5K,民营公司,已上市,5000-10000人,大数据,公积金、年底双薪、弹性工作,15薪,,,,,,,,2026-04-08 09:12:38
计算机网络助理结算零基础,深圳,深圳市天星一路科技有限公司,大专,不限,5K-8K,民营公司,A轮,10000人以上,大数据,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
6K计算机专员（接受应届生）,深圳,深圳市易德智贤科技有限公司,大专,不限,5K-7K,民营公司,不需要融资,500-1000人,大数据,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
计算机运维,贵阳,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-12K,民营公司,不需要融资,50-150人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机运维,南昌,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-14K,民营公司,已上市,150-500人,大数据,公积金、年底双薪、股票期权,13薪,,,,,,,,2026-04-08 09:12:38
计算机软件工程师,南京,卜蜂（中国）生物科技有限公司,本科,不限,7K-14K,国企,A轮,500-1000人,大数据,公积金、年底双薪、定期体检,12薪,,,,,,,,2026-04-08 09:12:38
产品交付工程师(计算机方向）,上海,上海柏飞电子科技有限公司,大专,3-5年,8K-15K,上市公司,已上市,1000-5000人,大数据,公积金、年底双薪、股票期权,15薪,,,,,,,,2026-04-08 09:12:38
Linux系统开发工程师(计算机）,上海,上海柏飞电子科技有限公司,本科,1-3年,8K-15K,外资(欧美),已上市,1000-5000人,开发工程师,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
计算机专业 实习生 毕业留用,广州,科控工业自动化设备（上海）有限公司,本科,不限,4K-5K,民营公司,A轮,50-150人,大数据,公积金、年底双薪、股票期权,14薪,,,,,,,,2026-04-08 09:12:38
计算机专业 应届本科毕业生,上海,科控工业自动化设备（上海）有限公司,本科,不限,10K-12K,上市公司,已上市,少于50人,大数据,公积金、年底双薪、股票期权,12薪,,,,,,,,2026-04-08 09:12:38
计算机软件编程助理,合肥,安徽雅云晖智能科技有限公司,大专,不限,4K-6K,民营公司,天使轮,5000-10000人,大数据,公积金、年底双薪、股票期权,14薪,,,,,,,,2026-04-08 09:12:38
计算机教师,南京,南京视觉艺术职业学院,硕士,10年以上,10K-15K,民营公司,已上市,5000-10000人,大数据,公积金、年底双薪、定期体检,15薪,,,,,,,,2026-04-08 09:12:38
管理实习生（ 计算机方向）,烟台,安波福电气系统有限公司,本科,不限,7K-8K,民营公司,已上市,50-150人,大数据,公积金、年底双薪、股票期权,12薪,,,,,,,,2026-04-08 09:12:38
计算机操作员实习生,成都,成都韦伯米塔科技有限公司,不限,在校/应届,1K-2K,民营公司,不需要融资,500-1000人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机及网络管理,上海,上海寰球工程有限公司,本科,不限,7K-9K,上市公司,天使轮,150-500人,大数据,公积金、年底双薪、餐补,12薪,,,,,,,,2026-04-08 09:12:38
计算机管理,杭州,杭州深度会计师事务所有限公司,本科,不限,3K-5K,事业单位,B轮,150-500人,大数据,公积金、年底双薪、股票期权,12薪,,,,,,,,2026-04-08 09:12:38
计算机网络助理结算零基础,深圳,深圳市天星一路科技有限公司,大专,不限,5K-8K,合资,已上市,500-1000人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
6K计算机专员（接受应届生）,深圳,深圳市易德智贤科技有限公司,大专,不限,5K-7K,民营公司,A轮,50-150人,大数据,公积金、年底双薪、股票期权,15薪,,,,,,,,2026-04-08 09:12:38
计算机运维,贵阳,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-12K,民营公司,已上市,50-150人,大数据,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
计算机运维,南昌,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-14K,民营公司,已上市,少于50人,大数据,公积金、年底双薪、弹性工作,14薪,,,,,,,,2026-04-08 09:12:38
计算机软件工程师,南京,卜蜂（中国）生物科技有限公司,本科,不限,7K-14K,民营公司,D轮及以上,500-1000人,大数据,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
产品交付工程师(计算机方向）,上海,上海柏飞电子科技有限公司,大专,3-5年,8K-15K,国企,不需要融资,500-1000人,大数据,公积金、年底双薪、股票期权,13薪,,,,,,,,2026-04-08 09:12:38
Linux系统开发工程师(计算机）,上海,上海柏飞电子科技有限公司,本科,1-3年,8K-15K,合资,B轮,500-1000人,开发工程师,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机专业 实习生 毕业留用,广州,科控工业自动化设备（上海）有限公司,本科,不限,4K-5K,民营公司,不需要融资,150-500人,大数据,公积金、年底双薪、员工旅游,16薪,,,,,,,,2026-04-08 09:12:38
计算机专业 应届本科毕业生,上海,科控工业自动化设备（上海）有限公司,本科,不限,10K-12K,外资(欧美),不需要融资,500-1000人,大数据,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
计算机软件编程助理,合肥,安徽雅云晖智能科技有限公司,大专,不限,4K-6K,外资(欧美),A轮,150-500人,大数据,公积金、年底双薪、员工旅游,14薪,,,,,,,,2026-04-08 09:12:38
计算机教师,南京,南京视觉艺术职业学院,硕士,10年以上,10K-15K,国企,C轮,150-500人,大数据,公积金、年底双薪、股票期权,13薪,,,,,,,,2026-04-08 09:12:38
管理实习生（ 计算机方向）,烟台,安波福电气系统有限公司,本科,不限,7K-8K,民营公司,不需要融资,150-500人,大数据,公积金、年底双薪、弹性工作,12薪,,,,,,,,2026-04-08 09:12:38
计算机操作员实习生,成都,成都韦伯米塔科技有限公司,不限,在校/应届,1K-2K,外资(非欧美),A轮,150-500人,大数据,公积金、年底双薪、弹性工作,12薪,,,,,,,,2026-04-08 09:12:38
计算机及网络管理,上海,上海寰球工程有限公司,本科,不限,7K-9K,民营公司,未融资,150-500人,大数据,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
计算机管理,杭州,杭州深度会计师事务所有限公司,本科,不限,3K-5K,国企,不需要融资,500-1000人,大数据,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
计算机网络助理结算零基础,深圳,深圳市天星一路科技有限公司,大专,不限,5K-8K,民营公司,已上市,500-1000人,大数据,公积金、年底双薪、股票期权,14薪,,,,,,,,2026-04-08 09:12:38
6K计算机专员（接受应届生）,深圳,深圳市易德智贤科技有限公司,大专,不限,5K-7K,民营公司,未融资,50-150人,大数据,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
计算机运维,贵阳,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-12K,上市公司,A轮,500-1000人,大数据,公积金、年底双薪、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
计算机运维,南昌,贵州瀚溯信息咨询服务有限公司,本科,不限,8K-14K,外资(欧美),A轮,50-150人,大数据,公积金、年底双薪、定期体检,12薪,,,,,,,,2026-04-08 09:12:38
计算机软件工程师,南京,卜蜂（中国）生物科技有限公司,本科,不限,7K-14K,民营公司,已上市,10000人以上,大数据,公积金、年底双薪、弹性工作,14薪,,,,,,,,2026-04-08 09:12:38
产品交付工程师(计算机方向）,上海,上海柏飞电子科技有限公司,大专,3-5年,8K-15K,民营公司,不需要融资,1000-5000人,大数据,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
Linux系统开发工程师(计算机）,上海,上海柏飞电子科技有限公司,本科,1-3年,8K-15K,合资,A轮,500-1000人,开发工程师,公积金、年底双薪、股票期权,13薪,,,,,,,,2026-04-08 09:12:38
计算机专业 实习生 毕业留用,广州,科控工业自动化设备（上海）有限公司,本科,不限,4K-5K,民营公司,A轮,500-1000人,大数据,公积金、年底双薪、定期体检,15薪,,,,,,,,2026-04-08 09:12:38
计算机专业 应届本科毕业生,上海,科控工业自动化设备（上海）有限公司,本科,不限,10K-12K,民营公司,不需要融资,150-500人,大数据,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
计算机软件编程助理,合肥,安徽雅云晖智能科技有限公司,大专,不限,4K-6K,上市公司,已上市,10000人以上,大数据,公积金、年底双薪、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
计算机教师,南京,南京视觉艺术职业学院,硕士,10年以上,10K-15K,外资(欧美),B轮,500-1000人,大数据,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
管理实习生（ 计算机方向）,烟台,安波福电气系统有限公司,本科,不限,7K-8K,外资(欧美),不需要融资,50-150人,大数据,公积金、年底双薪、定期体检,12薪,,,,,,,,2026-04-08 09:12:38
ios开发工程师,广州,广州欢语网络科技有限公司,本科,3-5年,15K-22K,民营公司,B轮,500-1000人,开发工程师,公积金、年底双薪、股票期权,13薪,,,,,,,,2026-04-08 09:12:38
Android/IOS开发工程师,深圳,深圳市熊二出海软件有限公司,本科,3-5年,10K-20K,民营公司,不需要融资,少于50人,开发工程师,公积金、年底双薪、弹性工作,12薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,北京,华泰保险集团股份有限公司,本科,3-5年,15K-25K,民营公司,天使轮,150-500人,开发工程师,公积金、年底双薪、带薪年假,14薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师(A99836),上海,深圳市雪球科技有限公司,本科,3-5年,16K-30K,民营公司,已上市,1000-5000人,开发工程师,年底双薪、股票期权、弹性工作,12薪,,,,,,,,2026-04-08 09:12:38
系统开发工程师,成都,南京掌御信息科技有限公司四川省成都分公司,本科,3-5年,8K-13K,民营公司,A轮,150-500人,开发工程师,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
测试开发工程师,北京,华泰保险集团股份有限公司,本科,3-5年,15K-22K,上市公司,A轮,500-1000人,开发工程师,公积金、年底双薪、带薪年假,12薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,北京,北京拉勾网络技术有限公司,本科,3-5年,18K-25K,民营公司,D轮及以上,1000-5000人,开发工程师,公积金、年底双薪、带薪年假,13薪,,,,,,,,2026-04-08 09:12:38
研发工程师 / 技术工程师/ 开发人员,上海,艾蒂复合材料（上海）有限公司,本科,1-3年,8K-10K,上市公司,天使轮,150-500人,开发工程师,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
Java研发（测试开发方向） (MJ001556),北京,百融云创科技股份有限公司,本科,3-5年,20K-40K,民营公司,已上市,5000-10000人,开发工程师,公积金、带薪年假、弹性工作,12薪,,,,,,,,2026-04-08 09:12:38
科技研发岗（前端开发）,武汉,湖北联投城市运营有限公司,硕士,5-10年,11K-19K,民营公司,不需要融资,500-1000人,开发工程师,公积金、年底双薪、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
信息技术部共同资源开发处模型算法团队负责人(J19142),北京,阳光财产保险股份有限公司,本科,5-10年,30K-45K,合资,B轮,500-1000人,算法工程师,公积金、年底双薪、定期体检,12薪,,,,,,,,2026-04-08 09:12:38
大模型专项-研发平台开发工程师,深圳,上海淇毓信息科技有限公司,本科,3-5年,20K-35K,上市公司,不需要融资,150-500人,开发工程师,公积金、带薪年假、餐补,12薪,,,,,,,,2026-04-08 09:12:38
iOS开发工程师-直播技术,北京,行吟信息科技（上海）有限公司,本科,3-5年,30K-60K,民营公司,不需要融资,150-500人,开发工程师,公积金、年底双薪、带薪年假,12薪,,,,,,,,2026-04-08 09:12:38
复合材料技术支持（综合开发）,上海,上海凯赛生物技术股份有限公司,硕士,3-5年,15K-30K,上市公司,未融资,5000-10000人,开发工程师,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
软件开发资深工程师（技术方向）,上海,中国太平洋人寿保险股份有限公司,本科,5-10年,30K-50K,外资(欧美),不需要融资,50-150人,开发工程师,公积金、年底双薪、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
ios开发工程师,广州,广州欢语网络科技有限公司,本科,3-5年,15K-22K,民营公司,已上市,5000-10000人,开发工程师,公积金、年底双薪、员工旅游,14薪,,,,,,,,2026-04-08 09:12:38
Android/IOS开发工程师,深圳,深圳市熊二出海软件有限公司,本科,3-5年,10K-20K,国企,C轮,1000-5000人,开发工程师,公积金、年底双薪、餐补,12薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,北京,华泰保险集团股份有限公司,本科,3-5年,15K-25K,外资(欧美),A轮,50-150人,开发工程师,公积金、年底双薪、带薪年假,12薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师(A99836),上海,深圳市雪球科技有限公司,本科,3-5年,16K-30K,合资,已上市,50-150人,开发工程师,年底双薪、股票期权、员工旅游,12薪,,,,,,,,2026-04-08 09:12:38
系统开发工程师,成都,南京掌御信息科技有限公司四川省成都分公司,本科,3-5年,8K-13K,创业公司,已上市,少于50人,开发工程师,公积金、年底双薪、餐补,13薪,,,,,,,,2026-04-08 09:12:38
测试开发工程师,北京,华泰保险集团股份有限公司,本科,3-5年,15K-22K,民营公司,不需要融资,150-500人,开发工程师,公积金、年底双薪、带薪年假,13薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,北京,北京拉勾网络技术有限公司,本科,3-5年,18K-25K,上市公司,未融资,50-150人,开发工程师,公积金、年底双薪、带薪年假,13薪,,,,,,,,2026-04-08 09:12:38
研发工程师 / 技术工程师/ 开发人员,上海,艾蒂复合材料（上海）有限公司,本科,1-3年,8K-10K,外资(欧美),不需要融资,少于50人,开发工程师,公积金、年底双薪、餐补,12薪,,,,,,,,2026-04-08 09:12:38
Java研发（测试开发方向） (MJ001556),北京,百融云创科技股份有限公司,本科,3-5年,20K-40K,民营公司,C轮,150-500人,开发工程师,公积金、带薪年假、员工旅游,13薪,,,,,,,,2026-04-08 09:12:38
科技研发岗（前端开发）,武汉,湖北联投城市运营有限公司,硕士,5-10年,11K-19K,民营公司,不需要融资,50-150人,开发工程师,公积金、年底双薪、定期体检,15薪,,,,,,,,2026-04-08 09:12:38
信息技术部共同资源开发处模型算法团队负责人(J19142),北京,阳光财产保险股份有限公司,本科,5-10年,30K-45K,上市公司,已上市,5000-10000人,算法工程师,公积金、年底双薪、员工旅游,12薪,,,,,,,,2026-04-08 09:12:38
大模型专项-研发平台开发工程师,深圳,上海淇毓信息科技有限公司,本科,3-5年,20K-35K,上市公司,C轮,50-150人,开发工程师,公积金、带薪年假、股票期权,14薪,,,,,,,,2026-04-08 09:12:38
iOS开发工程师-直播技术,北京,行吟信息科技（上海）有限公司,本科,3-5年,30K-60K,事业单位,A轮,500-1000人,开发工程师,公积金、年底双薪、带薪年假,12薪,,,,,,,,2026-04-08 09:12:38
复合材料技术支持（综合开发）,上海,上海凯赛生物技术股份有限公司,硕士,3-5年,15K-30K,民营公司,不需要融资,少于50人,开发工程师,公积金、年底双薪、定期体检,14薪,,,,,,,,2026-04-08 09:12:38
软件开发资深工程师（技术方向）,上海,中国太平洋人寿保险股份有限公司,本科,5-10年,30K-50K,合资,已上市,50-150人,开发工程师,公积金、年底双薪、餐补,12薪,,,,,,,,2026-04-08 09:12:38
Java实习生,广州,广州魔晶教育科技有限公司,大专,1年以下,1K-2K,民营公司,不需要融资,1000-5000人,开发工程师,公积金、年底双薪、弹性工作,13薪,,,,,,,,2026-04-08 09:12:38
大数据工程师,北京,北京拉勾网络技术有限公司,本科,3-5年,20K-40K,民营公司,不需要融资,1000-5000人,大数据,公积金、年底双薪、带薪年假,12薪,,,,,,,,2026-04-08 09:12:38
大数据工程师,北京,北京拉勾网络技术有限公司,本科,3-5年,18K-36K,民营公司,天使轮,5000-10000人,大数据,公积金、年底双薪、带薪年假,12薪,,,,,,,,2026-04-08 09:12:38
大数据工程师,北京,北京三安思友科技有限公司,本科,1-3年,15K-20K,民营公司,已上市,150-500人,大数据,公积金、年底双薪、股票期权,14薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师(A99836),上海,深圳市雪球科技有限公司,本科,3-5年,16K-30K,上市公司,不需要融资,50-150人,开发工程师,年底双薪、股票期权、员工旅游,14薪,,,,,,,,2026-04-08 09:12:38
高级数据开发工程师,深圳,深圳市领星网络科技有限公司,本科,5-10年,20K-40K,合资,已上市,50-150人,开发工程师,公积金、股票期权、定期体检,12薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,长沙,数字马力（杭州）信息技术有限公司,本科,1-3年,12K-20K,民营公司,天使轮,少于50人,开发工程师,公积金、年底双薪、绩效奖金,13薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,深圳,京北方信息技术股份有限公司,本科,3-5年,12K-20K,国企,B轮,1000-5000人,开发工程师,公积金、年底双薪、带薪年假、绩效奖金,13薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,成都,成都威而信实业有限公司,本科,3-5年,10K-16K,民营公司,A轮,1000-5000人,开发工程师,公积金、年底双薪、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,武汉,北京沃丰时代数据科技有限公司,本科,3-5年,11K-22K,民营公司,C轮,150-500人,开发工程师,公积金、年底双薪、股票期权,13薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,广州,广州南天电脑系统有限公司,大专,3-5年,9K-12K,上市公司,D轮及以上,1000-5000人,开发工程师,公积金、年底双薪、带薪年假,14薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,深圳,中电金信软件有限公司,本科,3-5年,15K-25K,上市公司,已上市,50-150人,开发工程师,公积金、年底双薪、员工旅游,14薪,,,,,,,,2026-04-08 09:12:38
高级数据开发工程师,北京,京北方信息技术股份有限公司,本科,5-10年,20K-22K,上市公司,B轮,5000-10000人,开发工程师,公积金、年底双薪、带薪年假、绩效奖金,14薪,,,,,,,,2026-04-08 09:12:38
高级数据开发工程师,北京,北京中招互连应用科技有限公司,本科,5-10年,20K-33K,上市公司,未融资,1000-5000人,开发工程师,公积金、带薪年假、定期体检,13薪,,,,,,,,2026-04-08 09:12:38
数据开发工程师,上海,上海申元工程投资咨询有限公司,本科,5-10年,15K-30K,国企,不需要融资,50-150人,开发工程师,公积金、年底双薪、员工旅游,14薪,,,,,,,,2026-04-08 09:12:38
